4.44181	-0.334546
7.78625	-0.37582
9.69198	-0.419233
10.9757	-0.409341
10.3697	-0.42824
9.8198	-0.333832
9.94362	-0.529241
10.1582	-0.656209
10.4148	-0.475334
9.66598	-0.454768
9.78482	-0.539102
10.3666	-0.446472
11.8923	-0.437133
10.9126	-0.428113
9.42326	-0.525924
9.69284	-0.458839
9.8874	-0.450542
9.83396	-0.445864
9.67405	-0.4414
8.66268	-0.409111
8.41489	-0.432382
8.84459	-0.334199
9.37547	-0.376871
10.3873	-0.274138
10.0034	-0.169653
9.57613	-0.375702
9.30737	-0.446249
9.62434	-0.406352
9.6197	-0.390804
10.4265	-0.21945
11.3586	-0.448546
10.8348	-0.592586
9.94118	-0.500272
9.86019	-0.373585
9.92369	-0.400548
9.74584	-0.692359
10.5949	-0.54265
9.9516	-0.45129
10.9258	-0.447319
10.8756	-0.461119
10.4304	-0.494833
11.6863	-0.588282
12.9716	-0.488911
11.1642	-0.491296
11.4502	-0.520596
11.4824	-0.371333
11.4848	-0.539708
11.58	-0.610228
13.2733	-0.400203
13.024	-0.247971
12.2867	-0.313374
12.2553	-0.391107
14.9208	-0.281271
17.2164	-0.286273
14.8135	-0.513475
15.2329	-0.501431
15.0883	-0.478837
13.9275	-0.3432
14.2828	-0.349244
14.5701	-0.551688
14.2108	-0.436673
12.9585	-0.390963
14.502	-0.520815
15.3821	-0.54174
17.3463	-0.579604
16.2974	-0.557197
13.9879	-0.454205
12.0784	-0.209778
11.6283	-0.457181
10.567	-0.635158
11.6992	-0.431569
12.1712	-0.364837
12.5672	-0.453206
11.7799	-0.455844
9.97506	-0.483985
12.1925	-0.343515
13.4146	-0.343633
11.6295	-0.434786
10.5173	-0.421756
10.1886	-0.528595
9.99697	-0.530881
10.5458	-0.570018
10.7081	-0.54049
9.81529	-0.586493
10.1882	-0.714705
10.4248	-0.610821
10.5642	-0.41559
11.1459	-0.479235
11.6485	-0.529468
10.4892	-0.307175
9.91831	-0.356711
9.90387	-0.325987
11.1346	-0.30474
10.8781	-0.343744
9.61546	-0.38221
9.24953	-0.495238
9.48101	-0.51626
10.7227	-0.43586
10.8083	-0.380269
12.0718	-0.677149
21.162	-1.56506
57.0117	-1.80175
64.458	-1.70199
39.0262	-1.72276
78.2232	-1.66079
104.35	-1.61104
127.41	-1.65639
130.856	-1.71035
134.456	-1.71455
140.796	-1.75787
145.985	-1.65679
152.545	-1.5582
144.981	-1.61838
145.173	-1.55215
161.246	-1.40072
147.119	-1.52208
129.528	-1.6248
125.734	-1.63808
106.941	-1.70854
108.865	-1.58195
123.876	-1.44959
123.924	-1.54441
126.966	-1.49155
133.536	-1.47489
134.524	-1.38104
134.694	-1.34519
137.371	-1.42252
147.353	-1.29266
155.168	-1.24569
147.451	-1.36507
155.79	-1.33448
172.057	-1.27546
168.462	-1.30065
158.929	-1.31055
164.45	-1.30394
154.847	-1.35429
163.533	-1.28285
183.45	-1.21069
168.492	-1.18716
183.868	-1.12197
173.743	-1.15303
181.939	-1.09171
277.104	-1.07592
464.576	-1.15912
541.002	-1.08696
619.159	-1.06199
588.445	-0.991216
716.288	-0.764309
677.815	-0.617314
697.985	-0.609291
658.567	-0.812248
582.787	-0.857179
616.721	-0.931163
559.267	-0.888156
609.302	-0.816739
558.292	-0.929958
523.078	-0.87561
602.156	-0.691082
538.077	-0.550435
539.439	-0.480126
455.099	-0.718574
395.955	-0.786952
386.864	-0.81434
213.632	-0.739519
108.609	-0.884357
126.945	-0.633313
182.237	-0.418203
264.02	-0.300668
301.015	-0.5122
365.219	-0.482894
434.088	-0.415019
449.622	-0.256385
508.827	-0.0543897
583.712	0.262966
547.822	0.155202
490.859	0.0494379
470.571	0.00618692
465.394	-0.00856657
438.248	-0.09714
429.294	-0.165814
402.424	-0.30784
380.91	-0.280094
350.127	-0.322956
294.449	-0.528504
222.937	-0.623379
122.455	-0.813472
54.1784	-0.792586
41.4861	-0.970881
43.363	-1.203
45.4047	-1.46926
51.8341	-1.5585
66.2357	-1.30698
82.0039	-1.21495
91.5561	-1.05216
100.181	-1.02997
105.277	-1.19478
104.742	-1.01782
112.904	-1.02955
111.201	-1.06207
113.966	-1.06976
117.52	-1.21909
105.037	-1.24412
119.053	-1.20499
113.156	-1.1985
147.308	-1.0606
229.124	-0.982447
262.901	-1.01186
383.453	-0.986153
327.96	-1.02983
369.116	-1.0535
314.089	-1.25862
332.776	-1.23915
351.194	-1.00709
324.428	-0.99728
287.758	-1.27844
269.763	-1.02526
311.512	-0.831192
254.695	-0.837093
284.175	-0.758299
212.373	-0.751418
195.321	-0.697785
132.883	-0.724704
112.533	-0.616083
104.683	-0.261814
81.8392	-0.17202
65.6905	-0.240232
51.4704	-0.34141
52.6296	-0.560094
68.1049	-0.268518
78.0906	-0.347373
77.9787	-0.358956
86.58	-0.412393
105.618	-0.469516
109.821	-0.481629
114.073	-0.615773
114.285	-0.676871
133.29	-0.834289
135.836	-0.728221
155.38	-0.772098
197.229	-1.00493
218.895	-0.851199
288.082	-0.684743
257.629	-0.745489
268.078	-0.847395
255.029	-0.92731
228.691	-0.888413
164.373	-1.12234
117.61	-1.20638
99.5475	-1.16741
76.3342	-1.14415
66.0781	-1.125
55.7	-1.51303
43.8651	-1.67144
41.4565	-1.77496
39.6858	-1.72252
32.2172	-1.82337
30.9433	-1.72182
28.8525	-1.61368
45.3659	-1.17122
59.7659	-0.894599
38.8046	-1.10099
33.4259	-1.0351
34.4408	-0.743865
40.6251	-0.026888
56.0467	0.324805
52.237	0.16523
57.1318	-0.0456851
58.7833	0.0408699
58.9526	0.372932
54.1467	0.50117
47.337	0.305501
27.6297	-0.132939
15.928	-0.4724
15.1637	-0.277777
12.6796	-0.421151
10.8043	-0.565132
14.2833	-0.476357
14.9383	-0.491051
12.558	-0.723751
22.2863	-1.40652
50.8286	-1.56495
77.1754	-1.49565
88.0472	-1.46454
93.7365	-1.50079
99.8062	-1.42395
139.676	-1.16156
320.405	-0.435035
429.869	-0.423116
313.413	-0.883753
211.447	-1.25288
170.134	-1.52602
136.19	-1.51395
133.289	-1.56091
100.633	-1.52607
92.2042	-1.48477
66.7924	-1.53307
52.5372	-1.6274
37.8077	-1.56184
32.4145	-1.53097
25.5442	-1.36739
24.6081	-1.08168
23.3046	-0.983904
22.5262	-1.04215
22.0548	-0.822228
21.9634	-0.502595
20.6095	-0.227169
20.4087	-0.0985972
20.8014	-0.111239
24.205	-0.060689
25.1529	0.290364
22.7582	0.338126
28.414	0.61452
34.2824	0.836054
37.2751	0.868117
36.7139	0.9207
48.6413	1.14479
59.2142	1.28288
58.7845	1.17529
62.4479	0.925749
60.199	0.849142
48.7654	0.626826
38.4549	0.603333
34.96	0.600407
33.6186	0.290892
33.4331	0.103031
27.7489	-0.0112332
22.9891	-0.0267753
18.0016	-0.185134
14.8765	-0.398974
12.1117	-0.609623
10.5161	-0.597408
11.0205	-0.433241
10.8219	-0.318031
10.5099	-0.177609
11.4838	-0.306539
10.2785	-0.449786
9.33735	-0.405232
10.3461	-0.227857
11.1765	-0.326698
11.2959	-0.426129
13.9169	-0.389919
15.625	-0.3575
15.9445	-0.544686
18.8247	-0.760001
20.6432	-0.913631
20.9605	-0.932427
37.0371	-0.798297
184.127	-0.571618
287.166	-0.517688
141.713	-0.587056
34.5327	-1.11852
17.1827	-1.10143
16.857	-1.12461
21.3293	-0.798715
92.6279	-0.0883937
170.208	-0.0884323
188.777	-0.5581
334.116	-1.04761
334.918	-0.937609
460.642	-0.833205
379.54	-0.80852
407.855	-1.10015
334.263	-1.04216
427.491	-1.06312
332.074	-1.04597
376.675	-1.22588
321.066	-1.00159
456.766	-0.845727
348.39	-0.798072
388.645	-0.978765
327.77	-0.816577
412.834	-0.8878
311.972	-0.990801
325.941	-1.3511
253.601	-1.32326
304.323	-1.37652
245.386	-1.37215
264.289	-1.65627
231.532	-1.5963
213.998	-1.71278
210.16	-1.59964
160.877	-1.88301
159.926	-1.95604
176.502	-1.75817
212.506	-1.73479
152.636	-1.87713
189.669	-1.93863
128.958	-1.89433
152.311	-1.97419
93.7981	-1.79256
51.8986	-1.69168
28.096	-1.60541
19.2248	-1.55677
20.0448	-1.57542
19.0016	-1.45948
18.4141	-1.39357
16.8956	-1.36668
