0.182193	-0.081439
0.201887	-0.0447317
0.198121	-0.122272
0.42838	-0.255373
0.500666	-0.365209
0.252217	-0.360167
0.160773	-0.178834
0.304067	-0.280493
0.282086	-0.456221
0.21773	-0.395024
0.160566	-0.262334
0.188769	-0.282313
0.237037	-0.323325
0.1136	-0.372764
0.222308	-0.432787
0.199279	-0.334697
0.233994	-0.339911
0.337334	-0.242115
0.205776	-0.246792
0.266861	-0.426045
0.147805	-0.409079
0.255011	-0.284617
0.306999	-0.246781
0.080652	-0.372256
-0.0671301	-0.499911
0.158069	-0.353276
0.206619	-0.168772
0.310188	-0.239626
0.23364	-0.235434
0.0658384	-0.41004
0.142156	-0.663233
0.368761	-0.516993
0.411733	-0.104288
0.188226	-0.169011
0.162727	-0.32985
0.457234	-0.329308
0.342074	-0.370641
0.259073	-0.265035
0.334044	-0.203476
0.218217	-0.184979
0.12228	-0.267467
0.303143	-0.351765
0.187147	-0.28485
0.206786	-0.366014
0.245051	-0.378734
0.143416	-0.307164
0.302368	-0.263726
0.343021	-0.2137
0.289653	-0.238199
0.159976	-0.363557
0.217138	-0.344943
0.415213	-0.494167
0.334688	-0.525525
0.202538	-0.669471
0.243742	-0.615438
0.34468	-0.531672
0.356903	-0.564798
0.211819	-0.436398
0.261666	-0.363744
0.410402	-0.368321
0.359948	-0.382609
0.168419	-0.296997
0.42823	-0.287644
0.483644	-0.523067
0.453781	-0.351092
0.334197	-0.418395
0.304383	-0.543385
0.244389	-0.541614
0.239249	-0.504083
0.257688	-0.416505
0.194187	-0.311539
0.213056	-0.309912
0.326359	-0.428999
0.227277	-0.46941
0.218378	-0.401506
0.288953	-0.378629
0.301395	-0.379754
0.167268	-0.326533
0.131609	-0.300255
0.228655	-0.225041
0.266379	-0.158611
0.311728	-0.288305
0.377372	-0.276394
0.458759	-0.190802
0.571222	-0.234682
0.550049	-0.346481
0.338627	-0.260285
0.284593	-0.310995
0.249892	-0.289755
0.201216	-0.212766
0.235512	-0.34837
0.208534	-0.401717
0.338256	-0.438135
0.36983	-0.408332
0.39994	-0.252546
0.296446	-0.180724
0.230217	-0.154898
0.246116	-0.418963
0.250591	-0.302383
0.475448	-0.149497
1.24643	0.259775
1.70333	0.175478
1.66554	0.166609
1.47331	0.455811
1.55363	0.524479
1.59667	0.335878
1.69091	0.134412
1.67557	0.138999
1.68637	0.147229
1.76033	0.20522
1.66587	0.139137
1.55957	0.14428
1.61724	0.200582
1.53598	0.192662
1.36985	0.239857
1.51082	0.0924061
1.60943	-0.159304
1.59176	-0.236329
1.69404	-0.130086
1.55453	-0.0274171
1.40627	0.0459075
1.51765	0.083813
1.48749	-0.0614347
1.46791	-0.244324
1.35276	-0.114792
1.31184	-0.0457899
1.42312	-0.0473322
1.26894	0.0187568
1.21204	0.0309259
1.37251	-0.175342
1.36055	-0.147414
1.30573	-0.124984
1.33006	-0.244369
1.32941	-0.223375
1.34916	-0.222614
1.35534	-0.195039
1.26391	-0.180119
1.18679	-0.213375
1.16127	-0.128936
1.10842	-0.0749156
1.14239	-0.167017
1.08364	-0.182209
1.06162	-0.231657
1.15617	-0.341631
1.0888	-0.405578
1.06246	-0.468998
0.991359	-0.50568
0.770568	-0.530499
0.622294	-0.503105
0.610671	-0.535392
0.811075	-0.556385
0.856469	-0.588193
0.926874	-0.613358
0.88866	-0.498281
0.819812	-0.447148
0.918739	-0.482312
0.869081	-0.47709
0.694593	-0.307668
0.55463	-0.189238
0.483855	-0.181061
0.718279	-0.295196
0.791963	-0.311621
0.820722	-0.204251
0.752506	-0.170868
0.881987	-0.178292
0.630372	-0.518219
0.39598	-0.39464
0.280662	-0.323906
0.509056	-0.437995
0.483862	-0.402
0.426146	-0.393503
0.256582	-0.278654
0.0506016	-0.179776
-0.267625	-0.0736743
-0.15474	-0.134623
-0.0493231	-0.202769
-0.0045449	-0.201761
0.00917826	-0.224567
0.0994515	-0.217929
0.175068	-0.188284
0.309519	-0.303299
0.284038	-0.272434
0.328217	-0.273586
0.549741	-0.381051
0.646491	-0.385534
0.807013	-0.466936
0.776913	0.0725028
0.949374	0.348197
1.11505	0.152009
1.40641	0.0609176
1.54162	-0.0658082
1.31002	-0.0363986
1.14574	0.0518924
1.04473	0.269057
1.04836	0.212279
1.21166	-0.053612
0.998735	0.133393
1.00105	0.134842
1.05904	0.0105264
1.08275	-0.0666545
1.18445	-0.149697
1.17764	-0.165634
1.18807	-0.24982
1.18212	-0.229248
1.07026	-0.181754
0.984995	-0.17323
1.00887	-0.165465
0.981515	-0.137213
1.02302	-0.209115
1.04904	-0.249049
1.252	-0.286734
1.23183	-0.310122
1.0006	-0.224209
0.981558	-0.23856
1.2609	-0.353322
1.01098	-0.206319
0.825971	-0.113844
0.838951	-0.183493
0.773269	-0.233178
0.75286	-0.124608
0.690884	-0.0549067
0.722791	0.0660036
0.60158	0.138536
0.248855	0.402376
0.1574	0.442351
0.224878	0.346719
0.285949	0.37539
0.479503	0.419154
0.238926	0.22869
0.324789	0.125455
0.337797	0.0737628
0.392882	0.0924921
0.487467	0.133629
0.504992	0.175443
0.620642	0.262932
0.662883	0.218399
0.821528	0.1999
0.724197	0.177436
0.761658	0.153547
0.98542	-0.0658603
0.843849	-0.0919569
0.692139	-0.0980743
0.744083	-0.176645
0.828216	-0.274703
0.928494	-0.187872
0.901354	-0.12731
1.11744	-0.193642
1.19079	-0.144178
1.18131	0.0262362
1.10701	0.318457
1.05578	0.575884
1.39523	0.456729
1.54034	0.358847
1.72112	0.27515
1.54414	0.375805
1.56583	0.51863
1.60023	0.467266
1.42353	0.473889
1.12587	0.475514
0.878821	0.376426
1.05079	0.335877
0.960094	0.186045
0.729426	0.075944
0.0999184	0.00661408
-0.299469	-0.263357
-0.147655	-0.238116
0.0648042	-0.222676
-0.0303599	-0.041336
-0.352216	0.102436
-0.448548	0.0543878
-0.26713	-0.00257819
0.0937417	-0.103445
0.366122	-0.313262
0.254006	-0.43718
0.328654	-0.259225
0.507203	-0.0538121
0.369909	-0.236582
0.343831	-0.390072
0.462276	-0.273706
1.11238	0.0354994
1.43558	-0.111138
1.45417	0.0154661
1.41346	0.119198
1.44919	-0.0469281
1.42591	-0.11925
1.16788	-0.112674
0.446519	-0.150328
0.435476	-0.271959
0.889993	-0.35149
1.25274	-0.358532
1.54473	-0.391302
1.51722	-0.348022
1.49724	-0.297782
1.46183	-0.24401
1.49655	-0.19696
1.49058	0.0156576
1.55504	0.222171
1.53536	0.198794
1.42789	0.225171
1.18435	0.240747
0.95889	0.244737
0.886584	0.0528134
0.948372	-0.000583249
0.668569	-0.201707
0.411932	-0.244231
0.223878	-0.266971
0.171589	-0.285862
0.130206	-0.0676163
0.058483	0.0332965
-0.251008	-0.0206692
-0.298929	0.0858847
-0.551885	0.118182
-0.836597	0.00721633
-0.864293	-0.328442
-0.881693	-0.245586
-1.08234	0.0271039
-1.17498	0.223909
-1.09354	0.176035
-0.868409	-0.278203
-0.809802	-0.531127
-0.587246	-0.433238
-0.511697	-0.354096
-0.492197	-0.545187
-0.215454	-0.717238
-0.0503222	-0.484683
0.0272208	-0.504547
0.0445091	-0.459736
0.202453	-0.465558
0.158231	-0.430394
0.20441	-0.361481
0.313137	-0.25453
0.25743	-0.385514
0.134934	-0.52924
0.181171	-0.472354
0.399705	-0.401527
0.336537	-0.132712
0.263678	-0.269324
0.109358	-0.375273
0.195425	-0.167629
0.209222	-0.127088
0.178694	-0.177057
0.352039	-0.117727
0.513868	0.0290928
0.657426	0.00290025
0.781052	-0.190183
0.715217	-0.469644
0.713253	-0.358053
0.577377	-0.218322
0.529072	-0.273387
0.604752	-0.308047
0.99012	-0.0892127
0.909331	0.256618
0.996759	0.177917
0.667233	0.111752
0.069508	0.0373082
0.0838548	-0.0312733
0.548493	-0.252745
1.05107	-0.542144
0.943072	-0.438707
0.827324	-0.150154
0.801641	-0.212531
1.09668	-0.473036
1.04232	-0.482631
1.05419	-0.434655
1.04525	-0.443985
1.22448	-0.494137
1.00059	-0.433669
0.843374	-0.367928
0.796652	-0.362724
0.973943	-0.220712
0.818835	-0.185815
0.89516	-0.177806
0.997115	-0.340751
1.33832	-0.282046
1.32591	-0.277055
1.38318	-0.0513273
1.36762	-0.142365
1.63262	-0.27814
1.56326	-0.267249
1.7229	-0.207142
1.62241	-0.224221
1.86289	-0.0910759
1.91901	-0.08692
1.75171	0.0546249
1.72999	0.0520667
1.82258	0.0233651
1.90987	-0.0539154
1.85857	0.0787513
1.92094	0.153957
1.70902	0.104814
1.61999	0.304681
1.50381	0.347566
1.31373	0.124002
1.37122	0.22017
1.1828	0.298843
1.11561	0.333637
1.00214	0.31243
1.01402	0.315682
0.99342	0.156609
1.06222	0.0981276
0.973498	-0.00722523
0.967503	0.183553
0.784183	0.348427
0.783072	0.132649
0.615218	-0.127575
0.120726	-0.310066
0.0304322	-0.309821
0.333501	-0.200745
0.536242	-0.145008
0.615923	-0.140745
0.70878	-0.0942826
0.67685	-0.0757534
0.682001	-0.209489
0.7137	-0.270074
0.71745	-0.116747
0.702294	-0.18187
0.79056	-0.195769
0.955743	-0.0761266
1.19936	0.189948
1.32515	0.511387
1.49278	0.353711
1.47204	0.215672
1.41022	0.29503
1.51424	0.108098
1.49458	0.00214381
1.61465	0.00200665
1.66552	0.00208208
1.52173	0.0683608
1.26456	-0.0327856
1.27519	-0.0791268
1.53005	0.166182
1.64476	-0.0299771
1.5819	-0.217999
1.40264	-0.139436
1.06857	-0.0980867
0.982276	-0.398746
1.09877	-0.351153
1.10132	-0.359937
1.11008	-0.211158
1.3452	0.140729
1.61766	0.0783032
1.59249	0.123426
1.25632	0.175826
1.27526	0.194735
1.35073	0.164381
1.08556	0.0295575
0.991595	0.0515665
1.06428	0.0312893
1.03215	0.00506296
0.896993	-0.0278366
0.83314	0.052808
0.754281	0.0663282
0.866934	-0.123008
0.967556	-0.118939
0.8432	-0.047794
0.690055	-0.0225355
0.516219	-0.217378
0.488003	-0.431544
0.573207	-0.399001
0.443781	-0.311255
0.369103	-0.242613
0.319193	-0.271554
0.273789	-0.287359
0.354058	-0.335228
0.34468	-0.402491
0.301395	-0.45235
0.353823	-0.349896
0.330628	-0.203808
0.24775	-0.287673
0.0213002	-0.558725
0.134192	-0.529843
0.21888	-0.24251
0.292581	-0.238909
0.210115	-0.326463
0.35815	-0.366354
0.325909	-0.353648
0.377326	-0.258946
0.407278	-0.367154
0.335844	-0.309758
0.386171	-0.357654
0.260703	-0.346036
0.268472	-0.488206
0.364296	-0.628878
0.142139	-0.578761
0.0419107	-0.444471
0.0509236	-0.344082
0.081768	-0.435093
0.221698	-0.564711
0.484099	-0.609684
0.27646	-0.381194
0.31855	-0.361402
0.199656	-0.385948
0.137875	-0.461916
0.103836	-0.585044
0.142889	-0.321698
0.385211	-0.316451
0.188574	-0.441515
-0.00717109	-0.420994
0.0484121	-0.411033
0.0857841	-0.309085
0.31963	-0.372162
0.389394	-0.431756
0.112156	-0.381953
0.0761543	-0.302627
0.250422	-0.475085
0.254955	-0.416064
0.345227	-0.249102
0.306711	-0.394383
